source_db,id,doi,item_type,title,authors,year,abstract,keywords,citedby_count,journal_or_venue,affiliation_country,task,rev_task,Ad_Rob_Imp,Res_Decon,Direct_App
Scopus,2-s2.0-85049488904,10.3917/rhis.181.0123,Article,"The diffusion of the feminist contestations within the Ligue communiste révolutionnaire: Emergence and development of the ""work woman"" in Toulouse during 1970s","Zeller, Justine",2018,"© Presses Universitaires de France. Tous droits réservés pour tous pays.In 1970s, the Ligue communiste révolutionnaire (LCR) is upset by the ""second feminist wave"" contestations. Its activists are involved on a national and local scales in the ""work woman"" of the organization. They participate in the fights for the free abortion and contraception; then in the construction of a unitarian movement ""class struggle"" within the autonomous and non-mixed women's movement. But due to their double membership, activists dispute the structures and LCR ways of functioning contributing in the ""demolition of the processes of male domination"" present within the organization. Analysis of LCR relationships in the feminism having mainly built itself at the national level, take toulousian example allows to play with ""scales game"" in order to have comparisons between the spaces of protest.",1970S; C ontestations; Feminism; Ligue communiste révolutionnaire; Toulouse,1,Revue Historique,France,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85046745709,10.1007/978-981-10-8536-9_17,Conference Paper,Mitigating cloud security threats using public-key infrastructure,"Parekh, Disha H.;Sridaran, R.",2018,"© 2018, Springer Nature Singapore Pte Ltd.Cloud computing is a very huge entity, as a technology, in recent era, evolving at a very rapid pace. There is a wide progress from mainframe computers toward the client/server infrastructures, including cloud computing deployment models with rudiments from autonomic computing, grid computing, and utility computing. This transition has brought tremendous effects on areas of information security and communications. These effects are majorly viewed positively, but there are some critical issues to be concerned. Due to this major transition toward cloud, various risks and challenges, identified and unidentified, have been discovered weakening the traditional security approaches. For this reason, that paper is aimed twofold: First to evaluate the requirements for cloud security and second is to propose a viable solution which would eradicate major potential threats. The model introduced in this paper will help to demolish network-related threats that arise due to trusted third party. The proposed solution will also enhance cryptography with Public-Key Infrastructure and helps in mitigating security threats. The solution presents a broad way of trusting services that realizes any security threats.",3DES; AES; Availability; Cloud computing security; Confidentiality; DES; Information security; Integrity; Mitigating security threats; Public-key infrastructure; RD model; Scramble; Trusted third party; Unscramble,4,Advances in Intelligent Systems and Computing,India;India,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85046358900,10.1016/j.cirp.2018.04.016,Article,A multi-method simulation approach for evaluating the effect of the interaction of customer behaviour and enterprise strategy on economic viability of remanufacturing,"Nassehi, Aydin;Colledani, Marcello",2018,"© 2018The economic viability of remanufacturing is shown to be significantly affected by the interaction between customer behaviour and strategic decisions of the manufacturer. The paper investigates this interaction using a multi-method simulation model combining a multi-agent-based model of customers and a system dynamics based model of the remanufacturing enterprise. The model uses validated approaches for each component and is used to investigate, analyse and forecast the long-term effects of strategic decisions of the remanufacturing enterprise on customer behaviour and the consequent effects on the business environment that determine the profitability of the enterprise.",Lifecycle; Remanufacturing; Simulation,16,CIRP Annals,United Kingdom;Italy,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85032705959,10.1007/978-3-319-65993-0_3,Conference Paper,Deconstructing geospatial agent-based model: Sensitivity analysis of forest insect infestation model,"Anderson, Taylor;Dragićević, Suzana",2018,"© 2018, Springer International Publishing AG.Agent-based models (ABM) can be used to represent the spatio-temporal dynamics of real world geospatial phenomena, however because of their complexity, they can be difficult to implement and validate. This study uses the invariant-variant validation approach to further model testing of a developed ABM of forest insect infestation representing spatio-temporal dynamics of the emerald ash borer (EAB). The invariant-variant method deconstructs model results to facilitate an improved understanding of the model’s sensitivity to changes in input parameters and focuses on EAB agents’ access to information. Obtained results indicate that the developed EAB agent-based model represents and maintains both process accuracy and spatial similarity.",Agent-based models; Complex systems; Emerald ash borer; Invariant-variant method; Model testing,4,Advances in Geographic Information Science,Canada,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85028705479,10.1109/TVCG.2017.2743859,Article,MyBrush: Brushing and Linking with Personal Agency,"Koytek, Philipp;Perin, Charles;Vermeulen, Jo;André, Elisabeth;Carpendale, Sheelagh",2018,"© 1995-2012 IEEE.We extend the popular brushing and linking technique by incorporating personal agency in the interaction. We map existing research related to brushing and linking into a design space that deconstructs the interaction technique into three components: source (what is being brushed), link (the expression of relationship between source and target), and target (what is revealed as related to the source). Using this design space, we created MyBrush, a unified interface that offers personal agency over brushing and linking by giving people the flexibility to configure the source, link, and target of multiple brushes. The results of three focus groups demonstrate that people with different backgrounds leveraged personal agency in different ways, including performing complex tasks and showing links explicitly. We reflect on these results, paving the way for future research on the role of personal agency in information visualization.",Brushing; coordinated multiple views; design space; information visualization; interaction; linking; personal agency,36,IEEE Transactions on Visualization and Computer Graphics,Canada;United Kingdom;Germany,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85055957563,10.13251/j.issn.0254-6051.2017.12.024,Article,High velocity arc spraying remanufacture process and thermal control for engine crankshaft,"Tian, Haoliang;Wang, Changliang;Guo, Mengqiu;Wei, Shicheng;Liang, Xiubing;Xu, Binshi",2017,"© 2017, Editorial Office of ""Jinshu Rechuli"". All right reserved.The crankshaft is one of the important parts of the engine, using the high velocity arc spraying technology to remanufacture the worn failure crankshaft can achieve the purpose of turning waste into treasure. The crankshaft axis of the main shaft and rod diameter is not in the same line, so that the simple spraying path cannot be used to complete the crankshaft remanufacturing. Robotic high velocity arc spraying technology that applied to remanufacture the crankshaft was related to heat distributed on the crankshaft surface while using different spraying paths. Then the heat distribution will affect the service life and reliability of the remanufactured crankshaft. In this study, according to the shape characteristic and surface position of the crankshaft, the ""ring"" and ""Z"" zigzag spraying paths were innovatively designed, and the temperature field of the crankshaft coating on the two paths was analyzed. The results show that it can complete the automatic repair of the crankshaft when the ""Z"" shaped spraying coating deposition path is used to calculate and adjust both the space posture and position of each journal surface of the crankshaft during the crankshaft rotates, and simulate the space movement trajectory of the spray gun. The remanufacturing process of the complex motion track through robot clamping spray gun can improve the accuracy of the process,and greatly improve the production efficiency, which is four times the ""ring"" path. Whether in the crankshaft ""R"" corner or the shaft neck, the coating surface temperature using ""Z"" zigzag spraying path is lower 30-50 ℃ than that using the ""ring"" path. It effectively solves the challenge of coating overheating and stress concentration in the ""R"" corner in the crankshaft remanufacturing process, and improves the coating performance.",Crankshaft; High arc spraying; Remanufacture process; Thermal control,3,Jinshu Rechuli Heat Treatment of Metals,China;China,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85042463823,10.4067/s0718-34372017000300703,Review,Bases for deconstructing the concept of laesio enormis,"Silva, Nathalie Walker",2017,"© 2017 Pontificia Universidad Catolica de Chile. All rights reserved.The objective of this paper is to restructure the concept of rescission, articulating it on the bases that support its origin, to reformulate the way it relates to other concepts such as the will theories or the binding force of contracts, with wich it presents an apparent collision. In the effort to deconstruct the concept of rescission also underlies the intention of setting properly this inefficacy type and reflect about the functions that are their responsibility. A general conclusion drawn from the research is that the real usefulness and strength of laesio enormis is that it constitutes a concrete manifestation of a desire for commutative justice which seeks to safeguard good faith in hiring and to correct odious inequalities that would be destined to perpetuate themselves in the absence of this remedy.",Autonomy of the will; Contractual freedom; Contractual justice; Laesio enormis; Rescission,2,Revista Chilena De Derecho,Chile;Chile,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85033443926,10.3390/socsci6040126,Article,A comprehensive definition of technology from an ethological perspective,"Carroll, La Shun L.",2017,"© 2017 by the author.Definitions, uses, and understanding of technology have varied tremendously since Jacob Bigelow's Elements of Technology in 1829. In addition to providing a frame of reference for understanding technology, the purpose of this study was to define or describe it conceptually. A determination of dimensions comprising technology was made by critiquing historical and contemporary examples of definition by Bigelow and Volti. An analytic-synthetic method was employed to deconstruct both definitions spanning two centuries to derive aspects of technology. Definitions relying on an anthropocentric ""how humans use technology"" viewpoint failed to account for different perspectives that were found when an ethological perspective inquiring ""how technology is used"" served as a framework. Findings support qualification of insulin as technology according to the following comprehensive definition: something inherently intelligent enough to either function, be used to function, or be interpreted as having a function that intelligent beings-human or otherwise-can appreciate, something devised, designed (by primary intention), or discovered (by secondary intention) serving particular purposes from a secular standpoint without humankind creating it, or a significant beneficiary of rationally derived knowledge that is ""used for"" a purpose without itself necessarily being translated into something material that ""does"" autonomously, or dependently when used.",Definition of technology; Philosophy; Science; Science and the public; STS; Theory of technology,51,Social Sciences,United States,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85031663348,10.1109/ICAR.2017.8023516,Conference Paper,Reconfiguration planning for heterogeneous cellular space robot,"Zhang, Yifei;Huang, Panfeng;Zhang, Yizhai;Chang, Haitao",2017,"© 2017 IEEE.As a new form of space system construction and space operation, cellular space robot has the advantages of standardization, reconfiguration and system flexibility. The system flexibility depends on the flexibility of the configuration of the cellular space robot. In order to accomplish different tasks, cellular space robot needs to change its configuration by self-reconfiguration. However, since the variety types of cells, heterogeneous self-configuration problem of the cellular space robot constitutes a formidable technical challenge. In the process of self-reconfiguration, frequent cell disassembly operations will waste time and might bring additional risks. To solve the above-mentioned problems, a reconfiguration algorithm for heterogeneous cellular space robot is proposed to reduce the times of cell disassembly operations. Firstly, all cells for reconfiguration are divided into different levels. Then the cells are moved to the corresponding level of the intermediate configuration. Finally, the cells in the intermediate configuration are reconstructed to form the target configuration. The applicability of this algorithm is proven. The amount of cell disassembly of this algorithm is O(n). 3D simulations validate that the algorithm can realize the self-reconfiguration of the cellular space robot.",Cellular space robot; Cellularization; Graph theory; Reconfigurable; Spacecraft,5,2017 18th International Conference on Advanced Robotics Icar 2017,China,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85025159383,10.2979/africatoday.63.3.02,Article,Islamist terrorism and state failure in northern Nigeria,"Afoaku, Osita G.",2017,"© 2017, The Trustees of Indiana University.Boko Haram, six years after it declared war on the Nigerian state, has extended its operation to the neighboring countries of Cameroun and Chad and ranks as the world’s deadliest terrorist organization. These developments have lent credence to the view that it is on a mission to eradicate Western cultural influence in Nigeria. However, the conventional narrative does not explain the Jonathan administration’s inability to dismantle or significantly degrade it despite an apparently favorable balance of power. Furthermore, it does not explain the government’s failure to nip it in the bud during the period of radicalization that for ten years preceded the inception of its terrorist mission. To bridge the existing knowledge gap pertaining to Boko Haram’s resilience and growth, this article posits that the Islamist terrorist group and other insurgencies are symptomatic of the dysfunctionality of the Nigerian state. State dysfunction or failure derives from the chronic inclination of the national elites to abuse their role as custodians of public institutions and resources. As evidenced by key national decisions related to constitutional separation of state and religion, Nigeria’s membership in the Organization of Islamic Countries, the adoption of sharia by northern states, and the Jonathan administration’s counterinsurgency strategy, the autonomy of the Nigerian state and its ability to safeguard the safety of life and property within its borders have been severely compromised by elite behavior marked by political expediency and obsession with personal aggrandizement. Contrary to the conventional narrative, politicians from throughout Nigeria, including those in the south, contributed to the conditions that gave rise to Boko Haram.",,2,Africa Today,United States,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85027038489,10.3788/IRLA201746.0506005,Article,Trajectory planning of laser cladding remanufacturing for complex shaft shaped part,"Huang, Yong;Sun, Wenlei;Chen, Ying",2017,"© 2017, Editorial Board of Journal of Infrared and Laser Engineering. All right reserved.It is difficult to achieve trajectory planning and automatic programming for the remanufacturing of complex shaft shaped part. Aiming at this case, reverse measurement was completed based on non uniform rational B-spline (NURBS) curve for surface of part. A constant arc increment interpolation method was presented for laser cladding remanufacturing and the Newton iteration algorithm based on Romberg integral method was proposed and designed. A program based on 6 DOF robot was developed for trajectory planning and computer aided programming. The morphology, microstructure, thickness and micro-hardness of layer were tested and analyzed. It is observed that, the cladding layer and substrate have a good metallurgical bond, layer thickness is uniform, when the max laser beam tilt angle from the horizontal is 42°, cladding thickness decreases 0.034 mm compared with maximum thickness, the micro-hardness is significantly higher than the substrate. Experimental results show the effectiveness of the method proposed.",Complex shaft shaped parts; Constant arc increment interpolation; Laser cladding; Remanufacturing; Robot,5,Hongwai Yu Jiguang Gongcheng Infrared and Laser Engineering,China;China,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85017521319,10.1590/1678-987317256106,Article,Cooperation for autonomy? Explaining the paradox of brazilian foreign policy to unasur,"Medeiros, Marcelo de Almeida;Teixeira, Augusto Wagner Menezes Júnior;Gomes, Elton dos Reis",2017,"How to explain the apparently paradox in Brazilian Foreign Policy to South-American regionalism? The specialized academic literature points to a Brazilian detachment in South America related to cooperation and integration. This distance, however, did not dismantle the already stabilized regionalism (Mercosur) nor prevented the establishment of the Union of South American Nations (UNASUR). This paper analyses Brazilian Foreign Policy (PEB) strategy to South-American regionalism, having as a Case Study Brazil's policies in actions related to UNASUR. By formulating the concept of Cooperation for Autonomy the study delivers an answer to the puzzle. The article use Case Study methodologies combined with foreign policy models (Hermann). This paper hypothesis claims that the low level of Lula's government engagement towards institutional development and giving responsibility to UNASUR can be explained be the desire of, on the one hand distance Brazilian Foreign Policy to more global arenas and issues and, on the other hand, anchor this distancing in a state-centric logic. To this strategy, however, is added the interest of ensuring Brazilian economic and commercial gains in the region and maintaining stability in security related topics in the subcontinent. As a result, Brazil adopts a low profile in the region, decreasing its costs with South America at the same time as it seeks to preserve its autonomy. In order to verify the hypothesis, the paper analyzed Brazilian regional cooperation initiatives in fields as trade (expanded Mercosur), infrastructure (IIRSA) and defense (CDS). The research concluded that the PEB profile towards UNASUR shows small adjusts in the country relations with neighbor nations. Differing from the apparent rupture in Foreign Policy, this strategy preserves previous Brazilian gains with regionalism without creating obstacles to its major international insertion and its search for extra regional Foreign Policy goals.",Autonomy; Brazilian foreign policy; Detachment; South America; UNASUR,3,Revista De Sociologia E Politica,Brazil,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85103719604,10.1007/978-3-319-42970-0_4,Book Chapter,Fathers on Leave Alone in Portugal: Lived Experiences and Impact of Forerunner Fathers,"Wall, Karin;Leitão, Mafalda",2017,"© 2017, The Author(s).In Portugal there has been a continuing enhancement of fathers’ leave entitlements over the last two decades. The most recent reform of the leave system (2009) put a strong emphasis on fatherhood and gender equality by introducing a 1-month ‘bonus scheme’ in case of gender sharing. Against this backdrop, a qualitative study explored the lived experiences of 20 fathers who took leave alone, involving daylong care for a baby at home. Interviewed fathers see themselves as forerunner fathers who had to assert and negotiate their rights to share parental leave; many faced negative reactions in the workplace. Leave is highly valued because it contributes to child well-being, strengthens father-child bonds and reduces the work penalty for working mothers. It is also seen to enable fathers to learn new skills, to foster male autonomy in care work, and to undo preconceived gender norms. Findings reveal considerable diversity in fathers’ experiences of leave. Four main profiles were identified. In a profile associated with critical discourses, innovative-deconstructive fathers see themselves as primary caregivers and openly question existing conceptions of gender roles. At the opposite end of the spectrum, supported fathers perceive themselves as secondary caregivers and do not aspire to autonomous and individualized fathering. The study underlines a process of pluralisation rather than a linear move from a dominant model of masculine care towards a gender-equal parental care model. From a policy perspective, findings suggest that there are significant differences between policies promoting family time and those encouraging father’s time alone.",Gender Equality; Gender Role; Parental Leave; Paternity Leave; Unpaid Work,23,Life Course Research and Social Policies,Portugal,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85071022599,10.22201/ia.14052059p.2019.51.07,Conference Paper,Bringing old telescopes to a new robotic life,"Suc, V.;Ropert, S.;Jordan, A.;Royo, S.",2017,© 2017 Universidad Nacional Autonoma de Mexico. All rights reserved.We present the development from its origin to the implementation of new hardware and software for telescope control. This system has been designed to be adaptable to old decommissioned telescopes. We will show how we applied a low-cost system to refurbish three telescopes belonging to the Pontificia Universidad Católica de Chile to allow their remote and automatic use with a web-based interface.,Telescopes,0,Revista Mexicana De Astronomia Y Astrofisica Serie De Conferencias,Spain;Chile;Chile;Chile,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85049140241,10.3969/j.issn.1007-9572.2017.02.018,Article,"Moderating Effect of Number of Years of Migration on the Relationship between Stress and Depression, Anxiety of the New City Elderly","Sun, Yang;Yan, Fei;Wang, Wei Ting;Li, Li Na;Wang, Xiao Yan;Lyu, Shao Bo",2017,"Copyright © 2017 by the Chinese General Practice.Objective: To explore the relationship between stress and depression, anxiety of the new city elderly, and the moderating effect of the number of years of migration on them. Methods: By convenience sampling method, from December 2015 to March 2016, new city elderly after urbanized demolition in Baishan city of Jilin province, Tianjin city, and Chifeng city of Inner Mongolia Autonomous Region were selected with a house estate as a unit. The self-made general demographic scale included gender, age, marital status, living alone or not, and the number of years of migration. The simplified Chinese version of Depression Anxiety Stress Scale(DASS-21) was used to evaluate the depressive, anxious and stress status of the new city elderly. Results: 400 questionnaires were sent out and 301 were received with a response rate of 75.2% in the study. The score of anxiety and stress in the subscale of the female new city elderly were significantly higher than that of the male new city elderly(P<0.05). The score of depression and anxiety subscale of the new city elderly who was living alone were significantly higher than that of the new city elderly who was not(P<0.05). There was a negative correlation between the number of years of migration and the subscale scores of anxiety(r=-0.127, P<0.05), the score of the depression subscale was positively correlated with the scores of anxiety and stress subscales(r=0.778, 0.596; P<0.05), the score of anxiety subscale was positively related with that of the stress subscale(r=0.707, P<0.05). Hierarchical multiple linear regression analysis showed that the number of years of migration negatively moderated the relationship between the scores of stress subscale and the depression, anxiety scales(P<0.05). For individuals with long years of migration, the score of stress subscale had a medium-positive correlation with scores of depression and anxiety subscales(r=0.616, 0.679, P<0.001); while for individuals with short years of migration, the score of stress subscale was highly correlated with scores of depression and anxiety subscales(r=0.913, 0.862, P<0.001). Conclusion: Stress is an important factor of depression and anxiety in the new city elderly, and the number of years of migration has a negatively moderating effect on the relationship between stress and depression, anxiety.",Aged; Anxiety; Depression; Moderating effect; Number of years of migration; Pressure,3,Chinese General Practice,China,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85048731222,10.1061/9780784481066.038,Conference Paper,An agent based modeling of building demolition waste sustainable management,"Ding, Zhikun;Li, Min;Li, Shenghan",2017,"© ASCE.Waste materials generated from building demolition have become a great challenge to sustainable urban development due to its consumption of the limited landfill spaces, water population, energy consumption, and harmful gas emissions. However, little studies investigate demolition waste management (DWM) from the perspective of complex adaptive system (CAS). The aim of this research is to simulate and explore how the change of attitude and the dynamic interaction among heterogeneous stakeholders can influence the system of DWM. A simulation model of demolition waste management was developed by using an agent-based modeling approach in Anylogic. Small world network was introduced and applied in the model. It is found that the interaction between the various agents and the proportion of green managers have a significant effect on demolition waste generation.",,3,Iccrem 2017 Industry Regulation and Sustainable Development Proceedings of the International Conference on Construction and Real Estate Management 2017,China,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85047701965,10.1017/9781107300859.023,Book Chapter,Reading and commenting on Aristotle,"Trizio, Michele",2017,"© Cambridge University Press 2017.In the prologue to his paraphrase of Aristotle’s De anima, the thirteenth-century monk and scholar Sophonias famously draws a clear-cut distinction between commentaries proper and paraphrases. Paraphrases differ from commentaries in that (1) the latter are longer; (2) whereas commentaries discuss each lemma of Aristotle in sections, paraphrases rephrase the text in a continuous manner; (3) they involve different authorial practices: whereas commentators distance themselves from the text, paraphrasts impersonate Aristotle himself; and (4) though both aim to elucidate Aristotle’s text, the former do so by interpreting it, while the latter dismantle and then reassemble Aristotle’s words. Sophonias furthers this distinction by referring to Themistios, the most famous late antique paraphrast of Aristotle, and by promising to follow in the footsteps of Michael Psellos. Sophonias’ distinction rests on Simplikios’ prologue to his commentary on Aristotle’s Categories. According to Simplikios, (1) the ideal commentator must show a vast and deep knowledge of Aristotle’s work; (2) he must be impartial, neither presenting certain statements of Aristotle as unsatisfactory, nor defending them as though he were one of Aristotle’s disciples; and (3) with respect to Plato and Aristotle’s allegedly different views, he must go beyond the letter (lexis) toward the real meaning (nous) of these philosophers’ views in order to uncover their harmony. Aristotle was read continually in Byzantium and received the attention of erudite scholars who more or less matched Simplikios’ first requirement. However, with respect to impartiality, when facing difficult passages and regarding the differences between Plato and Aristotle, the agenda of many Byzantine Aristotelian scholars was at odds with that of Simplikios. In spite of the relative intellectual autonomy of the commentators’ agenda, it is undeniable that the Byzantines read and interpreted Aristotle through the prism of late antique interpreters: the Church Fathers on the one hand and the late antique commentators on the other. TEACHING ARISTOTLE IN THE SCHOOLS Late antique commentators regarded Aristotle, in particular his logic, natural philosophy, and ethics, as the basis for approaching Plato and ascending to the investigation of more sublime realities. By the end of the sixth century, Christian commentators after Philoponos restricted this curriculum to Aristotle’s logic alone.",,20,Cambridge Intellectual History of Byzantium,Italy,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85037636192,10.1163/18757421-04902004,Article,Creativity and the Burden of Thoughts,"Kekeghe, Stephen",2017,"© Copyright 2017 by Koninklijke Brill NV, Leiden, The Netherlands.The art of creative expression is a mentally tasking endeavour which requires intense probing of the creator's inward states. Since writers create in solitude and and engage in dialogic strategies in shaping their imagery, they manifest 'normal' neurotic episodes, which are privileged as markers of artistic genius. Despair has thus been acknowledged as a significant feature of the creative imagination. Many writers script out their distressed moods, a paradoxical catharsis, in artistic mentation, that has become a major issue in contemporary studies of scriptotherapy, especially in Europe and North America. Studies of psychotherapy have revealed that the art of re-creating agonizing experiences brings mental restoration to the writer. Due to the emotional commitment and spontaneity required, poetry is clearly a convenient literary genre for the exploration of despondency and melancholic depression. However, this subject of poetry therapy has not been given adequate attention in Nigerian literary scholarship. The present study attempts an exemplary 'poetic-diagnosis' of melancholia in Wumi Raji's Rolling Dreams. The article relies on psychoanalysis, a theory of the mind, deployed for the analysis of the abject imagery of the poems, and on deconstructionist theory, for autonomous and polysemous investigation of the melancholic poetic canvas of the collection.",melancholic depression; Nigerian poetry; Rolling Dreams; scriptotherapy; Wumi Raji,1,Matatu,United States,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85032360763,10.22260/isarc2017/0009,Conference Paper,First monitoring and analysis of the manufacturing and installation process of timber based 2D modules for accomplishing a future robotic building envelope upgrading,"Iturralde, K.;Linner, T.;Bock, T.",2017,"The BERTIM Research Project is funded by the European Commission in order to develop a system for an efficient building envelope upgrading. The main goal of this envelope upgrading consists on adding a new 2D or 3D module onto the building external layer. The modules are made out of timber, thermal insulation and waterproof layers. These modules can also host some functionalities. In a previous phase, a method for implementing an efficient, integrated, modular and customized manufacturing and installation process of the BERTIM modules has been conceived. This method was achieved based on Axiomatic Design. The goal of this method was to generate and to coordinate three main sub-systems: the parametric design and configuration of the 2D and the 3D modules (1), the automated manufacturing process (2) and the rapid robotic installation process (3). The Axiomatic Design was mainly used in order to detect the possible interferences of the disaggregated Functional Requirements regarding the Independence and Information Axiom and the main risks of a Coupled Design. The first demonstration of the manufacturing and installation process has taken part at the KUBIK experimental building. According to the Axiomatic Design Functional Requirements and the main Design Parameters defined in the previous phase, the demonstrator puts in evidence that the solutions taken don't fulfil the Independence and Information Axioms. The current system can be considered as a Coupled Design. In order to uncouple the system, the TRIZ inventive method has been used, focused on improving loss of time in all sub-systems. The solutions defined with TRIZ methods will be implemented in this three case studies carried out by three different industrial partners. The robotic and automated degree of each case will be adapted to the specifications of each demonstrator.",Automated; Axiomatic Design; Customization; Prefabrication; Refurbishing; TRIZ,9,Isarc 2017 Proceedings of the 34th International Symposium on Automation and Robotics in Construction,Germany,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85032349422,10.22260/isarc2017/0088,Conference Paper,Towards life cycle complete BIM,"Stumm, Sven;Schwan, Philipp;Becker, Ralf;Lublasser, Elisa;Blankenbach, Jörg;Vallée, Dirk;Hildebrand, Linda;Brell-Cokcan, Sigrid",2017,"The goal of Building Information Modelling (BIM) is the integral overarching digital modelling of all properties regarding a building as well as its construction. This is targeted through the integration and support of all involved experts. Due to the interdisciplinary nature of this task, the necessary data often only exists in a very fragmented and uncoordinated way throughout different departments. BIM tries to mediate between the different views of its users and allows for a coordinated accumulation of data, as well as synchronously keeping the planning status up to date. However, in most cases this available information is still not used throughout the complete lifecycle of the building. Clear gaps exist between the different phases of planning, construction as well as use and maintenance. Within this paper we aim to give an overview of possible BIM data, as well as its relevance for construction processes. This is especially considered from a process automation viewpoint, in order to identify the required interfaces as well as missing and irrelevant data for assembly processes within construction. Based on this a BIM informed design to production becomes possible. Primary goal is the development of strategies for the creation of BIM-aided planning processes that continue into actual fabrication and construction and are efficient in terms of time, energy and costs considering changing user demands and the resulting usage requirements. We address the lifecycle of a building using the concept of BIM. Therefore, we also consider the required information for future conversion and refurbishment of the building, in order to complete the lifecycle approach of BIM. Hence, we give a first brief overview of possible techniques for modelling pre-existing buildings within BIM, as well as the required level of detail (LoD). Looking closer at the LoD for different lifecycle phases.",Automation; BIM; Bim to production; Lifecycle; Refurbishment,3,Isarc 2017 Proceedings of the 34th International Symposium on Automation and Robotics in Construction,Germany,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85027443546,10.1039/c7cp03969g,Article,Effect of substrate concentrations on the aggregation behavior and dynamic oscillatory properties of self-oscillating block copolymers,"Tamate, Ryota;Ueki, Takeshi;Shibayama, Mitsuhiro;Yoshida, Ryo",2017,"© 2017 the Owner Societies.We developed a novel type of block copolymer, named the self-oscillating block copolymer, which exhibits autonomous assembly and disassembly driven by the dissipative structures formed by the oscillatory Belousov-Zhabotinsky (BZ) reaction. In a catalyst-free BZ solution, this polymer undergoes autonomous structural changes following the periodic redox changes of a metal catalyst incorporated into the polymer side chain. However, until now, a detailed study of the relationship between the dynamic structural changes and polymer solution conditions has not been conducted. We investigated the effect of substrate concentrations of the BZ reaction and the addition of salts on the equilibrium structures as well as the oscillatory properties of the self-oscillating block copolymers. We clarified that the substrate concentrations and the addition of specific salts significantly modulate dynamic assembly and disassembly of block copolymers.",,6,Physical Chemistry Chemical Physics,Japan;Japan;Japan,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85010078536,10.1109/IECON.2016.7793798,Conference Paper,A cognitive architecture for building automation,"Zucker, Gerhard;Wendt, Alexander;Siafara, Lydia;Schaat, Samer",2016,"© 2016 IEEE.The operation of buildings holds the potential for significant energy savings and high flexibility during operation without affecting indoor comfort. The leverage for this potential is the building automation system, which can modify and optimize operation without the need of investments in energy systems or refurbishment of the envelope. The challenge is the uniqueness of each building and its energy systems. By introducing a cognitive architecture, it is possible to autonomously and adaptively optimize operation and allow for individual optimization. This work describes a cognitive architecture and its application to an optimization task for a renewable energy system.",Building automation; Cognitive system; Energy efficiency,8,IECON Proceedings Industrial Electronics Conference,Austria;Austria,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85010473739,10.1109/ICSTCC.2016.7790645,Conference Paper,Construction and deconstruction of checkers game using ICE agent model,"Luca, Beatrice;Petrila, Iulian",2016,"© 2016 IEEE.Human nature can be interpreted in many different ways by philosophy, cognitive and neuro-sciences, each of which has its own special merit and contribution to the reformation of mankind. Consciousness and experience are the most central aspects of our mental lives and key concepts in the science of mind. In this work, we propose a novel description of complex human behaviors and a new view of consciousness and experience arising from the evolution of a multi-dimensional world. In this world, agents continuously construct and deconstruct their own reality in order to learn and accomplish goals. Using ICE agent-based modeling, we build DICE, a new agent for learning games using evolutionary computation with Pareto-ranking. We evaluate DICE on Checkers game and show that it produces richer experiences than human players normally have with this game.",Agent-based modeling; consciousness; evolutionary computation; experience,1,2016 20th International Conference on System Theory Control and Computing Icstcc 2016 Joint Conference of Sintes 20 Saccs 16 Simsis 20 Proceedings,Romania,sco_dec_rob,sco_dec_rob,0,0,0
